TABLEU,C1_AGE,C1_RANKING,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_HANDNESS,C2_WEAPON,WINNER
16,23,347,0.0,2.0,26,28,0.0,2.0,1.0
8,33,25,0.0,2.0,27,23,0.0,2.0,0.0
8,38,68,1.0,2.0,23,137,0.0,2.0,0.0
8,42,287,0.0,2.0,22,125,0.0,2.0,1.0
8,21,107,0.0,2.0,26,28,0.0,2.0,1.0
4,33,25,0.0,2.0,38,68,1.0,2.0,1.0
4,22,125,0.0,2.0,26,28,0.0,2.0,1.0
2,38,68,1.0,2.0,26,28,0.0,2.0,0.0
32,17,308,0.0,0.0,21,257,0.0,0.0,1.0
32,17,72,1.0,0.0,17,294,0.0,0.0,0.0
32,29,326,0.0,0.0,29,89,0.0,0.0,1.0
32,15,276,0.0,0.0,18,261,1.0,0.0,1.0
32,18,317,0.0,0.0,13,289,0.0,0.0,1.0
32,29,24,0.0,0.0,19,262,0.0,0.0,0.0
32,20,315,0.0,0.0,18,290,0.0,0.0,1.0
32,17,175,0.0,0.0,18,319,0.0,0.0,0.0
32,20,300,0.0,0.0,31,169,1.0,0.0,0.0
32,17,256,0.0,0.0,17,329,0.0,0.0,0.0
32,19,321,0.0,0.0,17,258,0.0,0.0,1.0
32,29,223,0.0,0.0,17,312,0.0,0.0,0.0
16,23,44,0.0,0.0,21,257,0.0,0.0,0.0
16,17,72,1.0,0.0,29,89,0.0,0.0,0.0
16,18,261,1.0,0.0,13,289,0.0,0.0,0.0
16,29,24,0.0,0.0,19,284,1.0,0.0,0.0
16,29,142,0.0,0.0,18,290,0.0,0.0,0.0
16,17,175,0.0,0.0,20,300,0.0,0.0,0.0
16,17,256,0.0,0.0,17,258,0.0,0.0,0.0
16,29,223,0.0,0.0,16,57,1.0,0.0,1.0
8,23,44,0.0,0.0,17,72,1.0,0.0,0.0
8,18,261,1.0,0.0,29,24,0.0,0.0,1.0
8,29,142,0.0,0.0,17,175,0.0,0.0,0.0
8,17,256,0.0,0.0,16,57,1.0,0.0,1.0
4,23,44,0.0,0.0,29,24,0.0,0.0,1.0
4,29,142,0.0,0.0,16,57,1.0,0.0,0.0
2,29,24,0.0,0.0,29,142,0.0,0.0,0.0
32,19,275,0.0,1.0,31,402,0.0,1.0,0.0
32,27,91,0.0,1.0,17,418,0.0,1.0,0.0
32,33,420,0.0,1.0,20,220,0.0,1.0,1.0
32,17,300,0.0,1.0,19,433,0.0,1.0,0.0
32,20,386,0.0,1.0,22,390,0.0,1.0,0.0
32,17,395,0.0,1.0,35,221,1.0,1.0,1.0
32,24,405,0.0,1.0,24,303,0.0,1.0,1.0
32,17,273,1.0,1.0,20,410,0.0,1.0,0.0
32,15,429,0.0,1.0,29,182,0.0,1.0,1.0
32,18,301,0.0,1.0,22,413,0.0,1.0,0.0
32,18,414,0.0,1.0,21,134,1.0,1.0,1.0
32,23,399,1.0,1.0,18,378,0.0,1.0,1.0
16,19,106,1.0,1.0,19,275,0.0,1.0,1.0
16,27,91,0.0,1.0,20,220,0.0,1.0,0.0
16,17,300,0.0,1.0,20,386,0.0,1.0,0.0
16,35,221,1.0,1.0,30,31,0.0,1.0,1.0
16,33,369,0.0,1.0,24,303,0.0,1.0,1.0
16,17,273,1.0,1.0,29,182,0.0,1.0,0.0
16,18,301,0.0,1.0,21,134,1.0,1.0,0.0
16,18,378,0.0,1.0,20,107,1.0,1.0,1.0
8,19,275,0.0,1.0,27,91,0.0,1.0,1.0
8,17,300,0.0,1.0,30,31,0.0,1.0,1.0
8,24,303,0.0,1.0,17,273,1.0,1.0,1.0
8,18,301,0.0,1.0,20,107,1.0,1.0,1.0
4,27,91,0.0,1.0,30,31,0.0,1.0,1.0
4,17,273,1.0,1.0,20,107,1.0,1.0,1.0
2,30,31,0.0,1.0,20,107,1.0,1.0,0.0
32,17,331,0.0,0.0,19,338,0.0,0.0,0.0
32,24,192,0.0,0.0,18,364,0.0,0.0,0.0
32,23,367,0.0,0.0,26,322,0.0,0.0,1.0
32,21,53,0.0,0.0,22,48,0.0,0.0,1.0
32,17,353,0.0,0.0,18,323,0.0,0.0,1.0
32,21,312,0.0,0.0,19,350,0.0,0.0,0.0
32,23,306,0.0,0.0,18,153,0.0,0.0,1.0
32,28,141,0.0,0.0,16,359,0.0,0.0,0.0
32,15,372,0.0,0.0,19,316,0.0,0.0,1.0
32,19,319,0.0,0.0,22,318,0.0,0.0,0.0
32,20,360,0.0,0.0,17,285,0.0,0.0,1.0
32,21,330,1.0,0.0,18,342,0.0,0.0,0.0
16,20,189,0.0,0.0,17,331,0.0,0.0,0.0
16,24,192,0.0,0.0,26,322,0.0,0.0,0.0
16,22,48,0.0,0.0,18,323,0.0,0.0,0.0
16,21,312,0.0,0.0,23,55,0.0,0.0,1.0
16,17,313,0.0,0.0,18,153,0.0,0.0,1.0
16,28,141,0.0,0.0,19,316,0.0,0.0,0.0
16,19,319,0.0,0.0,17,285,0.0,0.0,1.0
16,21,330,1.0,0.0,24,119,0.0,0.0,1.0
8,20,189,0.0,0.0,24,192,0.0,0.0,1.0
8,22,48,0.0,0.0,23,55,0.0,0.0,1.0
8,18,153,0.0,0.0,28,141,0.0,0.0,1.0
8,17,285,0.0,0.0,24,119,0.0,0.0,1.0
4,24,192,0.0,0.0,23,55,0.0,0.0,1.0
4,28,141,0.0,0.0,24,119,0.0,0.0,1.0
2,23,55,0.0,0.0,24,119,0.0,0.0,0.0
32,21,159,0.0,2.0,57,569,0.0,2.0,0.0
32,17,475,1.0,2.0,33,334,0.0,2.0,0.0
32,31,76,0.0,2.0,24,176,0.0,2.0,0.0
32,19,382,0.0,2.0,21,316,1.0,2.0,0.0
32,20,303,1.0,2.0,24,587,1.0,2.0,0.0
32,23,546,0.0,2.0,32,468,0.0,2.0,1.0
32,24,415,0.0,2.0,20,540,0.0,2.0,0.0
32,31,68,0.0,2.0,34,580,0.0,2.0,0.0
32,54,510,0.0,2.0,46,470,1.0,2.0,1.0
32,27,264,0.0,2.0,22,413,1.0,2.0,1.0
32,20,187,0.0,2.0,29,50,1.0,2.0,0.0
32,29,148,0.0,2.0,25,483,0.0,2.0,1.0
32,23,554,0.0,2.0,24,105,0.0,2.0,1.0
32,21,304,0.0,2.0,46,524,0.0,2.0,0.0
32,22,143,0.0,2.0,34,122,0.0,2.0,1.0
16,21,159,0.0,2.0,17,475,1.0,2.0,0.0
16,31,76,0.0,2.0,19,382,0.0,2.0,0.0
16,20,303,1.0,2.0,32,468,0.0,2.0,0.0
16,31,68,0.0,2.0,46,470,1.0,2.0,0.0
16,22,413,1.0,2.0,20,187,0.0,2.0,1.0
16,25,483,0.0,2.0,24,105,0.0,2.0,1.0
16,21,304,0.0,2.0,34,122,0.0,2.0,1.0
8,21,159,0.0,2.0,31,76,0.0,2.0,1.0
8,31,68,0.0,2.0,20,187,0.0,2.0,0.0
8,24,105,0.0,2.0,34,122,0.0,2.0,0.0
4,31,68,0.0,2.0,24,105,0.0,2.0,1.0
2,31,76,0.0,2.0,24,105,0.0,2.0,0.0
32,22,125,0.0,2.0,33,167,0.0,2.0,1.0
32,28,142,0.0,2.0,34,222,1.0,2.0,0.0
32,24,57,0.0,2.0,28,333,0.0,2.0,0.0
32,19,331,0.0,2.0,23,95,1.0,2.0,1.0
32,30,32,1.0,2.0,17,251,0.0,2.0,1.0
32,27,138,0.0,2.0,27,104,1.0,2.0,0.0
32,18,398,0.0,2.0,21,161,1.0,2.0,1.0
32,24,144,1.0,2.0,20,289,1.0,2.0,1.0
32,19,298,0.0,2.0,24,352,0.0,2.0,1.0
32,20,141,0.0,2.0,23,69,0.0,2.0,0.0
32,33,210,0.0,2.0,27,199,0.0,2.0,0.0
32,20,361,0.0,2.0,19,272,0.0,2.0,0.0
32,16,275,1.0,2.0,23,193,0.0,2.0,0.0
32,21,103,1.0,2.0,24,192,0.0,2.0,0.0
32,23,44,1.0,2.0,29,410,1.0,2.0,0.0
32,16,423,0.0,2.0,24,130,1.0,2.0,1.0
16,33,167,0.0,2.0,28,142,0.0,2.0,0.0
16,24,57,0.0,2.0,23,95,1.0,2.0,1.0
16,17,251,0.0,2.0,27,138,0.0,2.0,0.0
16,21,161,1.0,2.0,20,289,1.0,2.0,1.0
16,24,352,0.0,2.0,20,141,0.0,2.0,1.0
16,33,210,0.0,2.0,20,361,0.0,2.0,0.0
16,16,275,1.0,2.0,21,103,1.0,2.0,1.0
16,23,44,1.0,2.0,24,130,1.0,2.0,0.0
8,33,167,0.0,2.0,23,95,1.0,2.0,0.0
8,17,251,0.0,2.0,20,289,1.0,2.0,0.0
8,20,141,0.0,2.0,33,210,0.0,2.0,0.0
8,21,103,1.0,2.0,23,44,1.0,2.0,0.0
4,33,167,0.0,2.0,17,251,0.0,2.0,0.0
4,20,141,0.0,2.0,21,103,1.0,2.0,1.0
2,33,167,0.0,2.0,21,103,1.0,2.0,0.0
32,21,134,1.0,1.0,18,324,0.0,1.0,0.0
32,20,107,1.0,1.0,30,406,0.0,1.0,0.0
32,21,90,0.0,1.0,25,293,0.0,1.0,0.0
32,20,213,1.0,1.0,18,395,1.0,1.0,0.0
32,21,386,0.0,1.0,18,429,0.0,1.0,0.0
32,17,305,0.0,1.0,18,444,1.0,1.0,0.0
32,17,181,1.0,1.0,27,91,0.0,1.0,1.0
32,23,278,0.0,1.0,30,31,0.0,1.0,1.0
32,24,206,0.0,1.0,23,440,0.0,1.0,0.0
32,15,372,1.0,1.0,17,401,0.0,1.0,0.0
32,20,138,0.0,1.0,19,414,0.0,1.0,0.0
32,19,425,0.0,1.0,22,189,1.0,1.0,1.0
32,25,132,0.0,0.0,20,377,0.0,1.0,1.0
32,19,307,0.0,1.0,20,151,0.0,1.0,1.0
32,20,336,0.0,1.0,17,271,1.0,1.0,0.0
32,18,436,0.0,1.0,22,53,1.0,1.0,1.0
16,21,134,1.0,1.0,20,107,1.0,1.0,1.0
16,21,90,0.0,1.0,20,213,1.0,1.0,0.0
16,21,386,0.0,1.0,17,305,0.0,1.0,1.0
16,27,91,0.0,1.0,30,31,0.0,1.0,0.0
16,24,206,0.0,1.0,15,372,1.0,1.0,0.0
16,20,138,0.0,1.0,22,189,1.0,1.0,0.0
16,20,377,0.0,1.0,20,151,0.0,1.0,1.0
16,20,336,0.0,1.0,22,53,1.0,1.0,1.0
8,20,107,1.0,1.0,21,90,0.0,1.0,1.0
8,17,305,0.0,1.0,27,91,0.0,1.0,1.0
8,24,206,0.0,1.0,20,138,0.0,1.0,0.0
8,20,151,0.0,1.0,22,53,1.0,1.0,1.0
4,21,90,0.0,1.0,27,91,0.0,1.0,0.0
4,24,206,0.0,1.0,22,53,1.0,1.0,1.0
2,21,90,0.0,1.0,22,53,1.0,1.0,1.0
32,34,97,0.0,1.0,21,282,0.0,1.0,0.0
32,21,106,0.0,1.0,22,302,0.0,1.0,0.0
32,41,313,0.0,1.0,22,284,0.0,1.0,1.0
32,22,83,0.0,1.0,17,384,0.0,1.0,0.0
32,17,372,0.0,1.0,17,333,0.0,1.0,1.0
32,43,299,1.0,1.0,18,252,0.0,1.0,1.0
32,17,386,1.0,1.0,24,275,0.0,1.0,1.0
32,19,211,0.0,1.0,20,301,0.0,1.0,0.0
32,21,18,0.0,1.0,23,210,1.0,1.0,0.0
32,15,354,0.0,1.0,24,134,0.0,1.0,1.0
32,18,381,0.0,1.0,22,180,1.0,1.0,1.0
32,26,300,1.0,1.0,24,121,1.0,1.0,1.0
32,27,265,0.0,1.0,17,348,0.0,1.0,0.0
32,18,364,0.0,1.0,18,196,1.0,1.0,1.0
32,16,387,0.0,1.0,26,53,0.0,1.0,1.0
16,21,106,0.0,1.0,22,284,0.0,1.0,0.0
16,22,83,0.0,1.0,17,333,0.0,1.0,0.0
16,18,252,0.0,1.0,24,275,0.0,1.0,1.0
16,19,211,0.0,1.0,21,18,0.0,1.0,1.0
16,24,134,0.0,1.0,22,180,1.0,1.0,0.0
16,24,121,1.0,1.0,27,265,0.0,1.0,0.0
16,18,196,1.0,1.0,26,53,0.0,1.0,0.0
8,34,97,0.0,1.0,21,106,0.0,1.0,0.0
8,22,83,0.0,1.0,24,275,0.0,1.0,0.0
8,21,18,0.0,1.0,24,134,0.0,1.0,0.0
8,24,121,1.0,1.0,18,196,1.0,1.0,1.0
4,34,97,0.0,1.0,22,83,0.0,1.0,0.0
4,21,18,0.0,1.0,18,196,1.0,1.0,1.0
2,34,97,0.0,1.0,18,196,1.0,1.0,0.0
32,20,189,0.0,0.0,28,363,0.0,0.0,0.0
32,32,334,0.0,0.0,18,153,0.0,0.0,1.0
32,21,196,0.0,0.0,26,326,0.0,0.0,0.0
32,34,385,0.0,0.0,20,304,0.0,0.0,1.0
32,19,284,0.0,0.0,19,364,0.0,0.0,0.0
32,17,345,0.0,0.0,25,321,0.0,0.0,1.0
32,28,141,0.0,0.0,18,347,0.0,0.0,0.0
32,19,369,0.0,0.0,21,53,0.0,0.0,1.0
32,17,281,0.0,0.0,18,377,0.0,0.0,0.0
32,22,341,0.0,0.0,19,327,0.0,0.0,1.0
32,21,317,0.0,0.0,19,353,0.0,0.0,0.0
32,22,318,0.0,0.0,28,255,0.0,0.0,1.0
32,24,210,0.0,0.0,23,306,0.0,0.0,0.0
32,26,357,1.0,0.0,24,314,0.0,0.0,1.0
32,16,329,0.0,0.0,57,338,0.0,0.0,0.0
32,37,335,0.0,0.0,24,119,0.0,0.0,1.0
16,20,189,0.0,0.0,18,153,0.0,0.0,0.0
16,21,196,0.0,0.0,20,304,0.0,0.0,0.0
16,19,284,0.0,0.0,25,321,0.0,0.0,0.0
16,28,141,0.0,0.0,21,53,0.0,0.0,1.0
16,17,281,0.0,0.0,19,327,0.0,0.0,0.0
16,21,317,0.0,0.0,28,255,0.0,0.0,1.0
16,24,210,0.0,0.0,24,314,0.0,0.0,0.0
16,16,329,0.0,0.0,24,119,0.0,0.0,1.0
8,20,189,0.0,0.0,21,196,0.0,0.0,0.0
8,19,284,0.0,0.0,21,53,0.0,0.0,1.0
8,17,281,0.0,0.0,28,255,0.0,0.0,1.0
8,24,210,0.0,0.0,24,119,0.0,0.0,1.0
4,20,189,0.0,0.0,21,53,0.0,0.0,0.0
4,28,255,0.0,0.0,24,119,0.0,0.0,1.0
2,20,189,0.0,0.0,24,119,0.0,0.0,1.0
32,43,299,1.0,1.0,30,314,0.0,1.0,0.0
32,32,280,0.0,1.0,24,327,0.0,1.0,1.0
32,22,331,0.0,1.0,35,358,0.0,1.0,0.0
32,41,313,0.0,1.0,26,336,0.0,1.0,1.0
32,23,210,1.0,1.0,28,363,0.0,1.0,0.0
32,21,106,0.0,1.0,26,349,0.0,1.0,0.0
16,34,97,0.0,1.0,43,299,1.0,1.0,0.0
16,29,320,0.0,1.0,21,135,0.0,1.0,1.0
16,29,253,0.0,1.0,24,327,0.0,1.0,0.0
16,22,331,0.0,1.0,17,278,0.0,1.0,1.0
16,24,276,0.0,1.0,26,336,0.0,1.0,0.0
16,23,210,1.0,1.0,22,83,0.0,1.0,0.0
16,22,193,0.0,1.0,18,321,0.0,1.0,0.0
16,21,106,0.0,1.0,22,87,0.0,1.0,1.0
8,34,97,0.0,1.0,21,135,0.0,1.0,0.0
8,29,253,0.0,1.0,17,278,0.0,1.0,0.0
8,24,276,0.0,1.0,23,210,1.0,1.0,1.0
8,22,193,0.0,1.0,22,87,0.0,1.0,1.0
4,34,97,0.0,1.0,29,253,0.0,1.0,0.0
4,23,210,1.0,1.0,22,87,0.0,1.0,1.0
2,34,97,0.0,1.0,22,87,0.0,1.0,1.0
32,30,31,0.0,1.0,20,438,0.0,1.0,0.0
32,18,417,0.0,1.0,29,384,1.0,1.0,1.0
32,19,398,0.0,1.0,20,382,0.0,1.0,1.0
32,26,284,0.0,1.0,34,394,0.0,1.0,0.0
32,24,46,0.0,1.0,22,171,0.0,1.0,0.0
32,23,338,1.0,1.0,18,372,0.0,1.0,1.0
32,19,308,0.0,1.0,20,107,1.0,1.0,1.0
32,17,208,0.0,1.0,31,205,0.0,1.0,1.0
32,18,375,0.0,1.0,20,409,1.0,1.0,0.0
32,15,219,0.0,1.0,23,446,1.0,1.0,0.0
32,21,294,0.0,1.0,18,103,0.0,1.0,1.0
32,27,276,0.0,1.0,19,423,0.0,1.0,0.0
32,37,304,1.0,1.0,21,134,1.0,1.0,0.0
32,22,413,0.0,1.0,22,203,0.0,1.0,1.0
32,19,435,1.0,1.0,25,321,0.0,1.0,1.0
16,30,31,0.0,1.0,29,384,1.0,1.0,0.0
16,20,382,0.0,1.0,26,284,0.0,1.0,1.0
16,24,46,0.0,1.0,18,372,0.0,1.0,0.0
16,20,281,0.0,1.0,20,107,1.0,1.0,1.0
16,31,205,0.0,1.0,18,375,0.0,1.0,0.0
16,15,219,0.0,1.0,18,103,0.0,1.0,1.0
16,27,276,0.0,1.0,37,304,1.0,1.0,1.0
16,22,203,0.0,1.0,25,321,0.0,1.0,0.0
8,30,31,0.0,1.0,26,284,0.0,1.0,0.0
8,24,46,0.0,1.0,20,107,1.0,1.0,0.0
8,31,205,0.0,1.0,18,103,0.0,1.0,0.0
8,37,304,1.0,1.0,22,203,0.0,1.0,1.0
4,30,31,0.0,1.0,24,46,0.0,1.0,0.0
4,31,205,0.0,1.0,22,203,0.0,1.0,0.0
2,30,31,0.0,1.0,31,205,0.0,1.0,0.0
32,23,69,0.0,2.0,22,438,0.0,2.0,0.0
32,24,363,0.0,2.0,21,400,1.0,2.0,0.0
32,23,95,1.0,2.0,15,417,0.0,2.0,0.0
32,20,223,0.0,2.0,15,348,0.0,2.0,1.0
32,27,199,0.0,2.0,18,421,0.0,2.0,0.0
32,19,257,1.0,2.0,35,389,0.0,2.0,0.0
32,21,357,0.0,2.0,19,408,0.0,2.0,0.0
32,16,423,0.0,2.0,28,142,0.0,2.0,1.0
32,26,43,0.0,2.0,24,428,0.0,2.0,0.0
32,34,294,1.0,2.0,23,193,0.0,2.0,0.0
32,39,383,0.0,1.0,32,368,0.0,2.0,1.0
32,18,295,0.0,2.0,23,374,0.0,2.0,0.0
32,34,366,0.0,2.0,30,292,1.0,2.0,1.0
32,21,411,0.0,2.0,24,352,0.0,2.0,1.0
32,20,256,0.0,2.0,17,405,0.0,2.0,0.0
32,19,432,0.0,2.0,24,342,0.0,2.0,1.0
16,23,69,0.0,2.0,24,363,0.0,2.0,0.0
16,23,95,1.0,2.0,15,348,0.0,2.0,0.0
16,27,199,0.0,2.0,19,257,1.0,2.0,1.0
16,21,357,0.0,2.0,28,142,0.0,2.0,1.0
16,26,43,0.0,2.0,34,294,1.0,2.0,0.0
16,32,368,0.0,2.0,18,295,0.0,2.0,1.0
16,30,292,1.0,2.0,24,352,0.0,2.0,0.0
16,20,256,0.0,2.0,24,342,0.0,2.0,0.0
8,23,69,0.0,2.0,23,95,1.0,2.0,0.0
8,19,257,1.0,2.0,28,142,0.0,2.0,0.0
8,26,43,0.0,2.0,18,295,0.0,2.0,0.0
8,30,292,1.0,2.0,20,256,0.0,2.0,1.0
4,23,69,0.0,2.0,19,257,1.0,2.0,0.0
4,26,43,0.0,2.0,20,256,0.0,2.0,0.0
2,23,69,0.0,2.0,26,43,0.0,2.0,0.0
32,23,255,1.0,2.0,26,568,0.0,2.0,0.0
32,31,368,0.0,2.0,28,519,0.0,2.0,0.0
32,23,317,0.0,2.0,23,252,0.0,2.0,1.0
32,31,579,0.0,2.0,34,257,0.0,2.0,1.0
32,25,321,1.0,2.0,46,552,1.0,2.0,0.0
32,28,532,0.0,2.0,38,483,0.0,2.0,1.0
32,21,486,0.0,2.0,20,595,0.0,2.0,0.0
32,22,558,0.0,2.0,23,354,0.0,2.0,1.0
32,39,414,0.0,2.0,29,515,0.0,2.0,0.0
32,18,478,0.0,2.0,25,539,0.0,2.0,0.0
32,16,503,0.0,2.0,20,315,0.0,2.0,1.0
32,17,589,0.0,2.0,35,364,0.0,2.0,1.0
32,50,493,0.0,2.0,46,526,0.0,2.0,0.0
32,36,481,0.0,2.0,29,361,0.0,2.0,1.0
16,23,255,1.0,2.0,31,368,0.0,2.0,1.0
16,23,252,0.0,2.0,34,257,0.0,2.0,0.0
16,25,321,1.0,2.0,38,483,0.0,2.0,0.0
16,21,486,0.0,2.0,23,354,0.0,2.0,1.0
16,20,315,0.0,2.0,35,364,0.0,2.0,0.0
16,50,493,0.0,2.0,29,361,0.0,2.0,1.0
8,31,368,0.0,2.0,23,252,0.0,2.0,1.0
8,25,321,1.0,2.0,23,354,0.0,2.0,0.0
8,20,315,0.0,2.0,29,361,0.0,2.0,0.0
4,23,252,0.0,2.0,25,321,1.0,2.0,0.0
32,70,9999999,0.0, None ,72,9999999,0.0,0.0,0.0
32,74,9999999,0.0,0.0,78,9999999,0.0,0.0,0.0
32,73,9999999,0.0,0.0,71,9999999,0.0,0.0,1.0
32,71,9999999,0.0,1.0,72,9999999,0.0,0.0,1.0
16,71,9999999,0.0,0.0,70,9999999,0.0, None ,0.0
16,77,9999999,1.0,0.0,77,9999999,1.0,0.0,0.0
16,70,9999999,0.0, None ,70,9999999,1.0, None ,0.0
16,74,9999999,0.0,0.0,74,9999999,0.0,0.0,1.0
16,71,9999999,0.0,0.0,71,9999999,0.0,0.0,0.0
16,77,9999999,0.0,0.0,70,9999999,0.0, None ,0.0
16,76,9999999,0.0,0.0,74,9999999,0.0,0.0,0.0
16,72,9999999,0.0,0.0,70,9999999,0.0,0.0,1.0
8,71,9999999,0.0,0.0,77,9999999,1.0,0.0,1.0
8,70,9999999,0.0, None ,74,9999999,0.0,0.0,0.0
8,71,9999999,0.0,0.0,77,9999999,0.0,0.0,0.0
8,76,9999999,0.0,0.0,70,9999999,0.0,0.0,1.0
4,77,9999999,1.0,0.0,70,9999999,0.0, None ,0.0
4,71,9999999,0.0,0.0,70,9999999,0.0,0.0,0.0
2,77,9999999,1.0,0.0,71,9999999,0.0,0.0,0.0
32,52,1009,1.0,2.0,50,9999999,0.0, None ,0.0
32,51,9999999,0.0,2.0,51,9999999,0.0,2.0,0.0
32,56,9999999,0.0,2.0,52,9999999,0.0,2.0,0.0
32,58,9999999,0.0,2.0,51,9999999,0.0, None ,1.0
32,53,9999999,1.0,2.0,59,9999999,0.0,1.0,0.0
32,53,9999999,0.0,2.0,52,9999999,0.0, None ,1.0
32,58,9999999,1.0,2.0,51,736,0.0,2.0,0.0
32,57,1044,0.0,2.0,53,9999999,0.0,2.0,1.0
32,51,9999999,0.0, None ,51,9999999,0.0,2.0,1.0
32,54,9999999,1.0,2.0,52,9999999,0.0,2.0,0.0
32,57,9999999,0.0,2.0,51,9999999,0.0,2.0,1.0
32,51,9999999,1.0, None ,51,9999999,0.0,1.0,1.0
32,51,9999999,0.0, None ,51,9999999,1.0,2.0,1.0
32,50,9999999,1.0, None ,53,9999999,0.0,2.0,0.0
32,54,9999999,1.0,2.0,57,569,0.0,2.0,1.0
16,52,1009,1.0,2.0,51,9999999,0.0,2.0,0.0
16,51,9999999,0.0, None ,53,9999999,1.0,2.0,0.0
16,52,9999999,0.0, None ,58,9999999,1.0,2.0,0.0
16,53,9999999,0.0,2.0,51,9999999,0.0,2.0,0.0
16,54,9999999,1.0,2.0,51,9999999,0.0,2.0,1.0
16,51,9999999,0.0,1.0,51,9999999,1.0,2.0,1.0
16,50,9999999,1.0, None ,57,569,0.0,2.0,0.0
8,52,1009,1.0,2.0,56,9999999,0.0,2.0,0.0
8,51,9999999,0.0, None ,52,9999999,0.0, None ,1.0
8,53,9999999,0.0,2.0,51,9999999,0.0,2.0,1.0
8,51,9999999,1.0,2.0,50,9999999,1.0, None ,0.0
4,52,1009,1.0,2.0,52,9999999,0.0, None ,1.0
4,51,9999999,0.0,2.0,51,9999999,1.0,2.0,1.0
2,52,9999999,0.0, None ,51,9999999,1.0,2.0,1.0
32,67,9999999,0.0,0.0,60,9999999,1.0,2.0,0.0
32,65,9999999,0.0,2.0,66,9999999,0.0,0.0,1.0
32,63,9999999,0.0,0.0,60,9999999,1.0,1.0,1.0
32,66,9999999,0.0,0.0,61,9999999,0.0,0.0,1.0
32,61,9999999,0.0,0.0,60,9999999,0.0, None ,0.0
32,63,9999999,0.0,0.0,64,9999999,0.0,0.0,1.0
32,64,9999999,1.0,0.0,65,9999999,0.0,2.0,0.0
32,61,9999999,0.0,0.0,65,9999999,0.0,0.0,1.0
32,65,9999999,0.0,0.0,64,9999999,1.0,0.0,0.0
32,60,9999999,0.0, None ,63,9999999,0.0,0.0,0.0
32,67,9999999,0.0,0.0,62,9999999,0.0, None ,1.0
32,60,9999999,0.0, None ,61,9999999,0.0,0.0,1.0
32,66,9999999,0.0,0.0,63,9999999,1.0,0.0,0.0
32,66,9999999,0.0,0.0,62,9999999,0.0,0.0,0.0
32,64,9999999,0.0,0.0,63,9999999,0.0,0.0,0.0
32,63,9999999,0.0,0.0,61,9999999,0.0,0.0,1.0
16,67,9999999,0.0,0.0,66,9999999,0.0,0.0,0.0
16,60,9999999,1.0,1.0,61,9999999,0.0,0.0,0.0
16,61,9999999,0.0,0.0,64,9999999,0.0,0.0,1.0
16,64,9999999,1.0,0.0,65,9999999,0.0,0.0,1.0
16,65,9999999,0.0,0.0,60,9999999,0.0, None ,0.0
16,62,9999999,0.0, None ,61,9999999,0.0,0.0,1.0
16,66,9999999,0.0,0.0,66,9999999,0.0,0.0,0.0
16,64,9999999,0.0,0.0,61,9999999,0.0,0.0,1.0
8,67,9999999,0.0,0.0,60,9999999,1.0,1.0,0.0
8,64,9999999,0.0,0.0,65,9999999,0.0,0.0,0.0
8,65,9999999,0.0,0.0,61,9999999,0.0,0.0,0.0
8,66,9999999,0.0,0.0,61,9999999,0.0,0.0,1.0
4,67,9999999,0.0,0.0,64,9999999,0.0,0.0,0.0
4,65,9999999,0.0,0.0,61,9999999,0.0,0.0,0.0
2,67,9999999,0.0,0.0,65,9999999,0.0,0.0,1.0
32,50,528,0.0,0.0,52,9999999,1.0, None ,0.0
32,56,9999999,0.0,0.0,52,9999999,1.0,0.0,0.0
32,54,9999999,0.0, None ,54,9999999,0.0,0.0,1.0
32,58,9999999,0.0,0.0,51,9999999,0.0,0.0,1.0
32,53,9999999,1.0,0.0,57,9999999,0.0,0.0,0.0
32,59,9999999,0.0,0.0,54,9999999,0.0,0.0,1.0
32,59,9999999,0.0,0.0,52,9999999,0.0,0.0,1.0
32,51,9999999,0.0, None ,59,9999999,0.0,0.0,1.0
32,53,9999999,0.0,0.0,55,9999999,0.0, None ,0.0
32,56,9999999,1.0,0.0,54,9999999,1.0,0.0,1.0
32,51,9999999,0.0, None ,51,9999999,0.0,0.0,1.0
32,55,9999999,0.0, None ,53,9999999,0.0,0.0,1.0
32,56,9999999,0.0,0.0,53,9999999,0.0,0.0,0.0
32,51,9999999,0.0,2.0,59,9999999,0.0,1.0,0.0
32,50,9999999,0.0, None ,58,9999999,0.0,0.0,1.0
16,50,528,0.0,0.0,56,9999999,0.0,0.0,0.0
16,54,9999999,0.0,0.0,51,9999999,0.0,0.0,1.0
16,53,9999999,1.0,0.0,54,9999999,0.0,0.0,1.0
16,52,9999999,0.0,0.0,59,9999999,0.0,0.0,0.0
16,53,9999999,0.0,0.0,54,9999999,1.0,0.0,0.0
16,51,9999999,0.0,0.0,53,9999999,0.0,0.0,1.0
16,56,9999999,0.0,0.0,59,9999999,0.0,1.0,0.0
16,51,9999999,0.0,2.0,58,9999999,0.0,0.0,1.0
8,50,528,0.0,0.0,51,9999999,0.0,0.0,0.0
8,54,9999999,0.0,0.0,52,9999999,0.0,0.0,1.0
8,53,9999999,0.0,0.0,53,9999999,0.0,0.0,0.0
8,56,9999999,0.0,0.0,58,9999999,0.0,0.0,1.0
4,50,528,0.0,0.0,52,9999999,0.0,0.0,0.0
